,523,22,51,119,81,202,222,145,429,96,236,21,360,15,18,29,110,67,498
39,0.5634,0.5534,0.5,0.5,0.5335,0.4247,0.5,0.465,0.48,0.5,0.5408,0.5229,0.5526,0.5,0.5,0.5,0.5614,0.5588,0.4333
40,0.5714,0.5833,0.4474,0.5,0.4656,0.5,0.5,0.5132,0.4808,0.5,0.44,0.4773,0.5,0.5,0.5,0.5,0.4878,0.5,0.5
41,0.5616,0.4571,0.4,0.5,0.5625,0.4937,0.5,0.5735,0.5263,0.5,0.4684,0.4368,0.5,0.5,0.5,0.5,0.3939,0.5,0.5
42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
43,0.453,0.5875,0.4177,0.5,0.4914,0.569,0.5,0.5312,0.4789,0.5,0.457,0.5639,0.5,0.5,0.5,0.6552,0.6182,0.4,0.5
44,0.4537,0.5283,0.5,0.5,0.4133,0.475,0.5,0.3947,0.5273,0.5,0.3913,0.3905,0.5517,0.5,0.5,0.5,0.5094,0.3333,0.5
45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
50,0.5,0.5,0.5,0.5,0.4091,0.5714,0.5,0.5,0.5,0.5,0.4516,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
51,0.4732,0.4831,0.5,0.5,0.5692,0.4862,0.5,0.5,0.4565,0.5,0.4228,0.4508,0.5,0.5,0.5,0.48,0.5588,0.5,0.5
53,0.3846,0.5283,0.45,0.5,0.5532,0.4459,0.5,0.5526,0.5156,0.5,0.4575,0.5584,0.5,0.5,0.5,0.5,0.4925,0.5667,0.5
54,0.5,0.5,0.5,0.5,0.5,0.4107,0.5,0.3333,0.5,0.5,0.5156,0.6061,0.5,0.5,0.5,0.5,0.5,0.5,0.5
55,0.473,0.5161,0.5333,0.5,0.4912,0.5238,0.5,0.5128,0.6585,0.5,0.3692,0.5287,0.5,0.5,0.5,0.5,0.2571,0.5,0.5
56,0.4211,0.5,0.5,0.5,0.4597,0.5152,0.5,0.4462,0.4545,0.5,0.3582,0.4925,0.5,0.5,0.5,0.5,0.4474,0.5,0.5
57,0.4737,0.5857,0.5111,0.5,0.515,0.4655,0.5,0.4286,0.3867,0.5,0.4148,0.5273,0.4595,0.5,0.5,0.5,0.4634,0.4516,0.5
58,0.5052,0.4815,0.4516,0.4146,0.4576,0.5406,0.5484,0.4192,0.5072,0.5,0.4948,0.5036,0.5143,0.5,0.5,0.4894,0.4929,0.625,0.4118
59,0.5312,0.5,0.4643,0.5,0.5802,0.6,0.5,0.5161,0.5455,0.5,0.4894,0.5714,0.5,0.5,0.5,0.5,0.5192,0.5,0.5
60,0.5129,0.6186,0.4156,0.4857,0.4858,0.4714,0.24,0.3831,0.4759,0.5,0.4715,0.4623,0.5,0.5,0.5,0.4828,0.5035,0.5789,0.3846
61,0.5455,0.4894,0.3889,0.5,0.5686,0.538,0.5,0.5467,0.4194,0.5,0.4702,0.5185,0.3542,0.5,0.5,0.5,0.56,0.5,0.5
62,0.3924,0.3636,0.7222,0.5,0.4818,0.4691,0.5,0.5417,0.4366,0.5,0.5,0.4773,0.5,0.5,0.5,0.5,0.4068,0.5,0.5
63,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
64,0.5238,0.5613,0.4607,0.5781,0.5034,0.5185,0.6119,0.5264,0.5267,0.5,0.5112,0.5162,0.5,0.5625,0.6316,0.5873,0.4748,0.4571,0.4821
67,0.6,0.5,0.5,0.5,0.4688,0.4516,0.5,0.3878,0.6552,0.5,0.4746,0.5862,0.5,0.5,0.5,0.5,0.5,0.5,0.5
68,0.5506,0.6571,0.5556,0.5,0.4785,0.4865,0.5,0.4643,0.5405,0.5,0.4889,0.5174,0.5,0.5,0.5,0.5,0.507,0.5,0.5
69,0.4316,0.5294,0.5,0.5,0.4855,0.493,0.5,0.4872,0.4426,0.5,0.4343,0.475,0.5,0.5,0.5,0.5,0.5366,0.5,0.5
72,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
74,0.5,0.5,0.5,0.5,0.4386,0.6207,0.5,0.5,0.5,0.5,0.439,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
76,0.4936,0.507,0.4955,0.5,0.4512,0.4698,0.4194,0.5064,0.4836,0.5,0.4221,0.4965,0.5278,0.5,0.5,0.5208,0.5698,0.5781,0.3636
77,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
78,0.4257,0.4889,0.5,0.5,0.4903,0.527,0.5,0.4189,0.3478,0.5,0.4881,0.5098,0.5,0.5,0.5,0.5,0.4211,0.5,0.5
79,0.5149,0.5676,0.5357,0.5,0.449,0.5088,0.5,0.4636,0.5,0.5,0.5357,0.5263,0.5,0.5,0.5,0.5,0.5469,0.5,0.5
80,0.481,0.4938,0.4804,0.4808,0.4738,0.4627,0.4839,0.4608,0.4505,0.5,0.4669,0.5081,0.4912,0.5,0.5,0.3659,0.4875,0.359,0.5476
81,0.5069,0.4775,0.4308,0.48,0.5,0.4991,0.5065,0.5075,0.4931,0.5,0.4637,0.5023,0.5,0.4423,0.4,0.4474,0.5021,0.5312,0.3846
82,0.5765,0.5294,0.5,0.5,0.5478,0.5581,0.5,0.5366,0.4615,0.5,0.6484,0.5969,0.5,0.5,0.5,0.5,0.5075,0.6562,0.5
83,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
84,0.5116,0.5103,0.4648,0.5,0.4979,0.6017,0.5,0.5103,0.6111,0.5,0.5169,0.5588,0.5522,0.5,0.5,0.4634,0.4878,0.4516,0.5
85,0.5068,0.5278,0.6,0.5,0.5093,0.5902,0.5,0.386,0.4186,0.5,0.371,0.48,0.5,0.5,0.5,0.5,0.5882,0.5,0.5
86,0.5316,0.6452,0.5,0.5,0.5426,0.5,0.5,0.439,0.5424,0.5,0.4878,0.402,0.5,0.5,0.5,0.5,0.56,0.5312,0.5
89,0.5161,0.474,0.4545,0.5429,0.4827,0.5169,0.5,0.4974,0.5325,0.5,0.4596,0.5163,0.5,0.5,0.5,0.5,0.443,0.5135,0.5556
90,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
91,0.4425,0.3284,0.4545,0.5,0.4518,0.3936,0.5,0.4052,0.403,0.5,0.4065,0.4615,0.5806,0.5,0.5,0.5,0.52,0.5,0.5
92,0.5,0.5,0.5,0.5,0.6429,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
98,0.4578,0.5,0.5,0.5,0.485,0.4569,0.5,0.4605,0.4242,0.5,0.4423,0.5926,0.5455,0.5,0.5,0.5,0.4545,0.5,0.5
99,0.5161,0.5,0.5,0.5,0.4,0.65,0.5,0.5,0.5,0.5,0.4872,0.5556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
102,0.5517,0.5,0.5,0.5,0.4792,0.5,0.5,0.6,0.5,0.5,0.4444,0.4242,0.5,0.5,0.5,0.5,0.5,0.5,0.5
103,0.6333,0.5,0.5,0.5,0.4286,0.4667,0.5,0.4419,0.5,0.5,0.6061,0.4286,0.5,0.5,0.5,0.5,0.5,0.5,0.5
104,0.4348,0.4981,0.5195,0.587,0.5092,0.5273,0.5,0.4795,0.4962,0.5,0.4454,0.5134,0.4948,0.5,0.5,0.5522,0.4133,0.587,0.5
105,0.519,0.5312,0.5667,0.5,0.3731,0.4583,0.5,0.3973,0.4815,0.5,0.46,0.5238,0.5,0.5,0.5,0.5,0.3529,0.5,0.5
106,0.5692,0.6304,0.5,0.5,0.4962,0.6479,0.5,0.625,0.4286,0.5,0.5732,0.5208,0.5,0.5,0.5,0.5,0.44,0.5,0.5
107,0.5636,0.5122,0.5,0.5,0.4889,0.4655,0.5,0.4255,0.4848,0.5,0.5,0.6111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
110,0.4605,0.5476,0.4412,0.5,0.4979,0.3636,0.5,0.4409,0.438,0.5,0.4909,0.5296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
111,0.4106,0.5941,0.4474,0.5152,0.508,0.4741,0.4444,0.5028,0.5676,0.5,0.4784,0.5737,0.5,0.5833,0.5,0.5185,0.5143,0.4545,0.4912
112,0.5,0.5,0.5,0.5,0.5667,0.5,0.5,0.5,0.5,0.5,0.475,0.4231,0.5,0.5,0.5,0.5,0.5,0.5,0.5
113,0.5882,0.5,0.5,0.5,0.5769,0.5,0.5,0.5128,0.4375,0.5,0.4286,0.5128,0.5,0.5,0.5,0.5,0.5,0.5,0.5
114,0.5534,0.4405,0.4681,0.5,0.5746,0.5397,0.5,0.4107,0.6327,0.5,0.4622,0.5259,0.48,0.5,0.5,0.5,0.3333,0.5,0.5
115,0.5,0.5,0.5,0.5,0.7273,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
117,0.5041,0.4923,0.6835,0.5,0.4805,0.496,0.5,0.3879,0.4815,0.5,0.4678,0.5036,0.5789,0.5,0.5,0.5135,0.4783,0.5,0.5
119,0.4902,0.5517,0.5,0.5,0.52,0.6296,0.5,0.3939,0.5,0.5,0.5,0.4167,0.5,0.5,0.5,0.5,0.5,0.5,0.5
120,0.65,0.5366,0.5,0.5,0.5137,0.562,0.5,0.4848,0.3846,0.5,0.5175,0.52,0.5909,0.5,0.5,0.5,0.5,0.5,0.5
121,0.5,0.5,0.5,0.5,0.5135,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
122,0.4719,0.4706,0.6,0.5,0.438,0.5526,0.5,0.5,0.5429,0.5,0.4444,0.5128,0.5,0.5,0.5,0.5,0.4773,0.5,0.5
126,0.4017,0.4948,0.4286,0.6296,0.5187,0.4817,0.5,0.4846,0.4648,0.5,0.5088,0.518,0.4444,0.5,0.5,0.6786,0.4865,0.5,0.5
127,0.4565,0.5,0.5,0.5,0.5122,0.5,0.5,0.3871,0.5,0.5,0.5,0.6389,0.5,0.5,0.5,0.5,0.5,0.5,0.5
131,0.5094,0.5,0.5,0.5,0.3974,0.4848,0.5,0.4651,0.5,0.5,0.434,0.5357,0.5,0.5,0.5,0.5,0.5,0.5,0.5
133,0.5,0.5,0.5,0.5,0.4667,0.5,0.5,0.5,0.5,0.5,0.4848,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
134,0.52,0.5814,0.5,0.5,0.5322,0.6575,0.5,0.4796,0.5075,0.5,0.5283,0.5145,0.5,0.5,0.5,0.5,0.449,0.5,0.5
136,0.5,0.5,0.5,0.5,0.5806,0.5,0.5,0.5,0.5,0.5,0.5,0.4865,0.5,0.5,0.5,0.5,0.5,0.5,0.5
141,0.4375,0.4444,0.5,0.5,0.5217,0.6471,0.5,0.4,0.5,0.5,0.4444,0.5806,0.5,0.5,0.5,0.5,0.5,0.5,0.5
142,0.4065,0.5146,0.5641,0.4634,0.4615,0.5027,0.3333,0.4398,0.4215,0.5,0.5,0.4731,0.4333,0.5,0.5,0.5806,0.5574,0.625,0.5
143,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
145,0.5524,0.4696,0.5,0.6061,0.4925,0.4813,0.5366,0.5,0.5398,0.5,0.5291,0.5028,0.6071,0.5,0.5,0.4595,0.5591,0.6122,0.6061
147,0.5,0.48,0.5,0.5,0.5435,0.4783,0.5,0.28,0.5,0.5,0.4324,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
150,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
154,0.5217,0.5,0.5,0.5,0.5053,0.5714,0.5,0.4222,0.3659,0.5,0.5231,0.4737,0.5,0.5,0.5,0.5,0.4815,0.5,0.5
157,0.5755,0.6047,0.5926,0.5,0.5353,0.48,0.5,0.4851,0.4286,0.5,0.4961,0.5566,0.575,0.5,0.5,0.5,0.4773,0.5,0.5
161,0.4815,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
163,0.4783,0.439,0.7027,0.5,0.4928,0.4921,0.5,0.3978,0.4306,0.5,0.3252,0.4783,0.5,0.5,0.5,0.5,0.5932,0.5,0.5
164,0.468,0.4932,0.4355,0.5357,0.4897,0.4591,0.5526,0.4977,0.5152,0.5,0.4242,0.5,0.4421,0.5,0.4444,0.4386,0.4545,0.5517,0.5
201,0.614,0.4815,0.5,0.5,0.4815,0.4557,0.5,0.4789,0.4062,0.5,0.5342,0.5437,0.5,0.5,0.5,0.5,0.5806,0.5,0.5
202,0.4553,0.4962,0.5138,0.3704,0.5009,0.5,0.4865,0.5187,0.5862,0.5,0.4786,0.4706,0.4808,0.5,0.5556,0.6324,0.6364,0.5484,0.5
203,0.5185,0.5354,0.5,0.5,0.4742,0.545,0.5,0.4167,0.4167,0.5,0.4795,0.5276,0.3714,0.5,0.5,0.5,0.44,0.5,0.5
222,0.5882,0.5,0.5,0.5,0.4935,0.5135,0.5,0.4634,0.5556,0.5,0.5143,0.4412,0.5,0.5,0.5,0.5,0.5,0.5,0.5
223,0.566,0.5,0.4138,0.5,0.4902,0.5758,0.5,0.473,0.5,0.5,0.4796,0.5159,0.4,0.5,0.5,0.5,0.5,0.5,0.5
235,0.5105,0.5278,0.4043,0.5217,0.4939,0.5538,0.5517,0.4688,0.5,0.5,0.4583,0.5148,0.5486,0.5,0.5,0.6333,0.5156,0.5116,0.5
236,0.5123,0.549,0.5772,0.5,0.5363,0.5214,0.4857,0.4709,0.5515,0.5,0.5,0.5659,0.5063,0.5,0.5227,0.5217,0.5091,0.5254,0.5818
238,0.5806,0.5143,0.4483,0.5,0.5149,0.4384,0.5,0.4848,0.7037,0.5,0.4091,0.5584,0.5,0.5,0.5,0.5,0.5,0.5,0.5
240,0.5106,0.5,0.5,0.5,0.5072,0.5,0.5,0.5778,0.5,0.5,0.4884,0.4487,0.5,0.5,0.5,0.5,0.5,0.5,0.5
245,0.5214,0.5515,0.58,0.5,0.482,0.5372,0.5882,0.5194,0.512,0.5,0.4781,0.5519,0.6735,0.4,0.5,0.575,0.5747,0.5763,0.525
246,0.4545,0.5556,0.4839,0.5,0.4449,0.4,0.5,0.4419,0.4756,0.5,0.4765,0.4474,0.3214,0.5,0.5,0.4516,0.4342,0.5,0.24
254,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
266,0.5306,0.55,0.5538,0.5,0.4894,0.5714,0.5,0.4631,0.5191,0.5,0.5714,0.5259,0.5,0.5,0.5,0.5,0.5472,0.5,0.5
267,0.5,0.5,0.5,0.5,0.5366,0.5,0.5,0.5,0.5,0.5,0.5,0.4737,0.5,0.5,0.5,0.5,0.5,0.5,0.5
268,0.5862,0.5,0.5,0.5,0.383,0.5,0.5,0.5,0.5,0.5,0.4516,0.5333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
350,0.4924,0.4694,0.4348,0.5,0.5141,0.5,0.5,0.5913,0.6023,0.5,0.5227,0.5357,0.5,0.5,0.5,0.5,0.6429,0.8,0.5
360,0.5,0.6364,0.5,0.5,0.5,0.5192,0.5,0.3929,0.5,0.5,0.4937,0.6667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
412,0.5215,0.4792,0.4832,0.5152,0.5049,0.4694,0.6098,0.472,0.4439,0.5,0.5039,0.5275,0.5312,0.5,0.3,0.4211,0.5284,0.4412,0.4386
420,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
421,0.4619,0.4098,0.4308,0.5,0.4545,0.3984,0.4,0.4341,0.4961,0.5,0.4402,0.4945,0.48,0.5,0.5,0.5,0.4286,0.4444,0.5357
427,0.4231,0.5,0.5,0.5,0.4146,0.4483,0.5,0.5,0.5,0.5,0.5,0.6429,0.5,0.5,0.5,0.5,0.5,0.5,0.5
429,0.5684,0.5233,0.5435,0.5,0.5069,0.4138,0.4444,0.4602,0.5,0.5,0.4485,0.4712,0.5,0.5,0.5,0.5,0.562,0.3448,0.5
432,0.4903,0.4198,0.4744,0.4615,0.3964,0.4742,0.4419,0.4189,0.48,0.5,0.5243,0.3919,0.4194,0.5,0.5,0.5476,0.4488,0.5,0.2286
497,0.5636,0.411,0.3654,0.5,0.4394,0.5766,0.5,0.4804,0.52,0.5,0.4044,0.5189,0.5161,0.5,0.5,0.4783,0.2857,0.5,0.5
498,0.449,0.5,0.5,0.5,0.6154,0.5,0.5,0.3939,0.5,0.5,0.4182,0.5616,0.5,0.5,0.5,0.5,0.5,0.5,0.5
516,0.5234,0.575,0.5918,0.5,0.5093,0.4699,0.5,0.4952,0.5217,0.5,0.4968,0.5696,0.5,0.5,0.5,0.5,0.4464,0.5143,0.48
517,0.5502,0.5477,0.4803,0.4583,0.4927,0.4741,0.5,0.4567,0.5821,0.5,0.4749,0.5787,0.4667,0.5,0.7097,0.5306,0.559,0.5091,0.4118
518,0.5,0.5,0.5,0.5,0.5946,0.5,0.5,0.1923,0.5,0.5,0.5833,0.4186,0.5,0.5,0.5,0.5,0.5,0.5,0.5
523,0.5,0.4651,0.5268,0.5098,0.4931,0.5447,0.4118,0.4476,0.4316,0.5,0.4877,0.5199,0.5,0.5,0.5385,0.4419,0.5395,0.4,0.551
555,0.4683,0.5938,0.5873,0.5,0.4713,0.4396,0.5,0.5328,0.5574,0.5,0.4386,0.5059,0.5,0.5,0.5,0.5,0.4576,0.5,0.7308
777,0.5,0.3922,0.2703,0.5,0.5978,0.5283,0.5,0.5128,0.5,0.5,0.5286,0.5,0.4242,0.5,0.5,0.5,0.5,0.5,0.5
875,0.5405,0.5072,0.5149,0.4386,0.5031,0.4842,0.5,0.4557,0.5502,0.5,0.4772,0.4733,0.5405,0.5,0.4103,0.4035,0.4976,0.4583,0.4419
876,0.4839,0.5068,0.5823,0.5,0.5327,0.5,0.5,0.4615,0.5312,0.5,0.5161,0.6727,0.6364,0.5,0.5,0.55,0.5,0.5,0.5
