20,0.7333,0.5,0.5429,0.5,0.5,0.5,0.5,0.5,0.5714,0.4359,0.5,0.5,0.5,0.5,0.5152,0.5,0.4186,0.5172,0.5,0.3261,0.5,0.5,0.5,0.5,0.5,0.5,0.4898,0.5,0.5,0.5,0.5
21,0.4316,0.5,0.6081,0.4416,0.5,0.4563,0.5227,0.4361,0.4837,0.4964,0.4444,0.4727,0.4824,0.5263,0.4263,0.5814,0.4919,0.4941,0.4811,0.4852,0.5,0.5,0.5067,0.5,0.4841,0.6095,0.4725,0.5,0.4643,0.4462,0.5
22,0.4744,0.5,0.5802,0.4717,0.5,0.5185,0.4167,0.4125,0.526,0.5077,0.5,0.4143,0.4375,0.5,0.4059,0.5,0.5062,0.4062,0.589,0.4722,0.52,0.5,0.5,0.5,0.5,0.4717,0.5208,0.5,0.5306,0.5,0.5
23,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.68,0.5,0.5,0.5714,0.5,0.5,0.5,0.5,0.5,0.5,0.6098,0.5,0.5,0.5,0.5
24,0.4316,0.5,0.5571,0.4603,0.5,0.45,0.44,0.5417,0.451,0.5644,0.5,0.4267,0.4839,0.5,0.4333,0.5,0.5329,0.5349,0.5072,0.4094,0.5,0.5,0.4,0.5,0.5111,0.6197,0.5533,0.5,0.4677,0.75,0.5
25,0.5106,0.5,0.5435,0.5,0.5,0.5,0.5,0.6538,0.3977,0.68,0.5,0.6286,0.5,0.5,0.4742,0.5,0.5882,0.5,0.6061,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5546,0.5,0.5,0.5,0.5
26,0.5,0.5,0.6389,0.5333,0.5,0.5,0.5,0.5,0.4231,0.5,0.5,0.5,0.5,0.5,0.3235,0.5,0.4615,0.36,0.5,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5179,0.5,0.4,0.5,0.5
27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.4828,0.5,0.5,0.5,0.5
28,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4815,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
29,0.3514,0.5,0.4524,0.5,0.5,0.5,0.5,0.3448,0.5,0.4865,0.5,0.5,0.5,0.5,0.4815,0.5,0.6341,0.5,0.5217,0.3667,0.5,0.5,0.5,0.5,0.5,0.5,0.5789,0.5,0.5,0.5,0.5
30,0.6471,0.5,0.4964,0.3934,0.5,0.5476,0.5283,0.4571,0.4444,0.4255,0.5,0.4828,0.5128,0.5,0.4158,0.5,0.351,0.4085,0.4884,0.4769,0.5,0.5,0.4828,0.5,0.4091,0.4154,0.4821,0.5,0.377,0.6552,0.5
31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
33,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
35,0.5,0.5,0.6296,0.5,0.5,0.5,0.5,0.5,0.5926,0.6,0.5,0.5,0.5,0.5,0.7308,0.5,0.5758,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
36,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
37,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
38,0.5,0.5,0.4898,0.5,0.5,0.5,0.5,0.5,0.6957,0.4375,0.5,0.5926,0.5,0.5,0.5273,0.5,0.4839,0.4062,0.5,0.4043,0.5,0.5,0.5,0.5,0.5,0.5,0.5185,0.5,0.3226,0.5,0.5
39,0.5588,0.5,0.6121,0.5275,0.5,0.5455,0.4918,0.5301,0.5935,0.5385,0.5,0.5493,0.4444,0.5,0.5102,0.5,0.5585,0.5217,0.5429,0.5422,0.5,0.5,0.6111,0.5,0.65,0.6232,0.5436,0.5,0.5,0.44,0.5
40,0.5714,0.5,0.5165,0.5333,0.5,0.5,0.5,0.6591,0.4444,0.6296,0.5,0.425,0.5,0.5,0.5,0.5,0.4583,0.5962,0.4138,0.4615,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.4286,0.5,0.5
41,0.5,0.5,0.4694,0.4242,0.5,0.5,0.5,0.3929,0.5179,0.4894,0.5,0.5918,0.5,0.5,0.5769,0.5,0.5574,0.6341,0.64,0.5333,0.5,0.5,0.5,0.5,0.5,0.5312,0.481,0.5,0.5,0.5,0.5
42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
43,0.5,0.5,0.6641,0.5143,0.5,0.5,0.3409,0.5,0.4444,0.5111,0.5,0.5814,0.3462,0.5,0.4762,0.5,0.5493,0.5645,0.375,0.5655,0.5,0.5,0.5,0.5,0.5938,0.5111,0.5357,0.5,0.4655,0.5,0.5
44,0.4878,0.5,0.4886,0.5,0.5,0.5,0.5,0.4889,0.4776,0.4118,0.5,0.5897,0.5,0.5,0.4783,0.5,0.4722,0.4474,0.549,0.4762,0.5,0.5,0.5,0.5,0.5,0.5,0.4922,0.5,0.3636,0.5,0.5
45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
50,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
51,0.4255,0.5,0.5256,0.55,0.5,0.5,0.5526,0.5823,0.5455,0.3165,0.5,0.4889,0.5484,0.5,0.5526,0.5,0.5196,0.4127,0.6346,0.5957,0.5,0.5,0.5,0.5,0.5862,0.5,0.5168,0.5,0.5652,0.36,0.5
53,0.5227,0.5,0.5191,0.5,0.5,0.5455,0.4667,0.4857,0.5077,0.5098,0.5,0.5333,0.5,0.5,0.5429,0.5,0.6026,0.48,0.5,0.512,0.5,0.5,0.5333,0.5,0.4828,0.5,0.5187,0.5,0.4667,0.4667,0.5
54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6176,0.36,0.5,0.5,0.5,0.5,0.5,0.5,0.5152,0.5,0.5,0.5172,0.5,0.5,0.5,0.5,0.5,0.5,0.425,0.5,0.5,0.5,0.5
55,0.6061,0.5,0.5738,0.55,0.5,0.5,0.5,0.3704,0.4561,0.4815,0.5,0.6364,0.5,0.5,0.4839,0.5,0.6286,0.5128,0.5,0.4561,0.5,0.5,0.5,0.5,0.5,0.4516,0.4778,0.5,0.375,0.5,0.5
56,0.5,0.5,0.4762,0.4,0.5,0.5,0.5,0.6071,0.5484,0.4643,0.5,0.2941,0.5,0.5,0.3922,0.5,0.5882,0.4615,0.5769,0.4815,0.5,0.5,0.5,0.5,0.5,0.4643,0.4143,0.5,0.4231,0.5,0.5
57,0.6415,0.5,0.5446,0.4667,0.5,0.3462,0.575,0.4186,0.4316,0.4524,0.5,0.5,0.3714,0.5,0.4796,0.5,0.4412,0.5303,0.4,0.3596,0.5,0.5,0.5,0.5,0.4231,0.4103,0.4765,0.5,0.55,0.5,0.5
58,0.5462,0.5,0.5374,0.5289,0.5,0.4364,0.5641,0.512,0.4505,0.494,0.5,0.4911,0.4203,0.5,0.4764,0.5,0.524,0.3923,0.5181,0.4818,0.5,0.5,0.4545,0.5,0.4444,0.45,0.4829,0.5,0.4396,0.5172,0.5
59,0.5,0.5,0.4937,0.6786,0.5,0.5,0.5,0.4839,0.4146,0.4286,0.5,0.4,0.5,0.5,0.4839,0.5,0.6418,0.5652,0.5,0.5309,0.5,0.5,0.5,0.5,0.5833,0.6562,0.4824,0.5,0.5526,0.5,0.5
60,0.3944,0.5,0.4466,0.4087,0.5,0.4921,0.4444,0.5495,0.5185,0.5,0.5,0.5165,0.4107,0.5769,0.505,0.5862,0.5079,0.4101,0.6528,0.4279,0.5,0.5,0.5185,0.5,0.6098,0.4598,0.4789,0.5,0.4216,0.3721,0.5
61,0.6087,0.5,0.597,0.6053,0.5,0.5,0.5,0.4082,0.5702,0.5761,0.5,0.6182,0.5172,0.5,0.6545,0.5,0.4483,0.2903,0.5238,0.4524,0.5,0.5,0.5,0.5,0.6207,0.6053,0.4951,0.5,0.52,0.5,0.5
62,0.4878,0.5,0.4648,0.5312,0.5,0.5,0.5,0.4091,0.4138,0.6415,0.5,0.5938,0.5,0.5,0.5082,0.5,0.411,0.3902,0.5,0.4776,0.5,0.5,0.5,0.5,0.5,0.3793,0.5593,0.5,0.4194,0.5,0.5
63,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
64,0.6026,0.5,0.5542,0.5178,0.5,0.413,0.5504,0.4673,0.5358,0.5918,0.3784,0.479,0.4569,0.5455,0.5124,0.5227,0.4987,0.4958,0.5449,0.5604,0.5625,0.5,0.4921,0.5312,0.4839,0.531,0.5462,0.5862,0.4213,0.5743,0.5
67,0.52,0.5,0.5,0.4333,0.5,0.5,0.5,0.6,0.4865,0.5,0.5,0.5484,0.5,0.5,0.5455,0.5,0.641,0.5,0.5,0.4884,0.5,0.5,0.5,0.5,0.5,0.6667,0.5588,0.5,0.2,0.5,0.5
68,0.5,0.5,0.4949,0.6,0.5,0.5,0.5,0.6098,0.4177,0.6667,0.5,0.5814,0.4,0.5,0.4831,0.5,0.4369,0.5588,0.5,0.4957,0.5,0.5,0.5,0.5,0.3953,0.6939,0.5238,0.5,0.5472,0.5,0.5
69,0.4839,0.5,0.5352,0.3846,0.5,0.5,0.5,0.4,0.4909,0.4681,0.5,0.6061,0.44,0.5,0.4571,0.5,0.5405,0.575,0.6897,0.4737,0.5,0.5,0.5,0.5,0.5,0.5172,0.4902,0.5,0.5,0.5,0.5
72,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
74,0.5,0.5,0.7586,0.5,0.5,0.5,0.5,0.5,0.6774,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
76,0.4215,0.5,0.4513,0.5922,0.5,0.5385,0.5062,0.3977,0.4417,0.5,0.5,0.5076,0.4074,0.5,0.4343,0.5,0.5417,0.3971,0.4825,0.4741,0.5517,0.5,0.5278,0.4138,0.4531,0.4396,0.5493,0.5,0.4026,0.3143,0.5
77,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
78,0.5,0.5,0.3971,0.4118,0.5,0.5,0.5,0.4255,0.4561,0.4857,0.5,0.5676,0.5,0.5,0.4521,0.5,0.5143,0.5,0.5,0.5375,0.5,0.5,0.5,0.5,0.5,0.5185,0.4409,0.5,0.3913,0.5,0.5
79,0.5116,0.5,0.4776,0.6042,0.5,0.4231,0.5,0.5,0.5192,0.381,0.5,0.4737,0.5,0.5,0.5,0.5,0.5897,0.3958,0.3214,0.549,0.5,0.5,0.5,0.5,0.4,0.5,0.5758,0.5,0.4792,0.5,0.5
80,0.4855,0.5,0.5543,0.3974,0.5,0.4054,0.5417,0.4507,0.4525,0.4621,0.4483,0.5588,0.4118,0.5,0.452,0.5,0.5,0.4599,0.5882,0.4803,0.6154,0.5,0.5484,0.5,0.5312,0.5278,0.4608,0.5,0.3729,0.5385,0.5
81,0.5238,0.5,0.6036,0.4468,0.5,0.5185,0.5344,0.5086,0.5173,0.5195,0.6,0.485,0.4435,0.4634,0.492,0.4054,0.5262,0.5287,0.5606,0.5061,0.4565,0.5,0.6129,0.5909,0.5098,0.5867,0.4951,0.48,0.4859,0.4118,0.5
82,0.5,0.5,0.6027,0.5143,0.5,0.5,0.5,0.5517,0.3585,0.4667,0.5,0.4545,0.64,0.5,0.48,0.5,0.6,0.6667,0.6452,0.5333,0.5,0.5,0.5,0.5,0.6579,0.6,0.6292,0.5,0.5217,0.5,0.5
83,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
84,0.5862,0.5,0.5826,0.625,0.5,0.5,0.3913,0.4444,0.474,0.5424,0.5,0.4921,0.4194,0.5,0.5769,0.5,0.5298,0.557,0.6081,0.5217,0.5,0.5,0.5769,0.5,0.4524,0.5424,0.5026,0.5,0.5862,0.5,0.5
85,0.4242,0.5,0.625,0.5,0.5,0.5,0.5,0.5,0.587,0.5,0.5,0.5625,0.5,0.5,0.5625,0.5,0.4694,0.3667,0.5,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.5,0.5,0.5,0.5
86,0.5,0.5,0.4255,0.44,0.5,0.5,0.5,0.4828,0.4722,0.5,0.5,0.6286,0.5,0.5,0.3768,0.5,0.5614,0.5238,0.5,0.6308,0.5,0.5,0.5,0.5,0.4483,0.5,0.3402,0.5,0.2619,0.5,0.5
89,0.4909,0.5,0.5489,0.4923,0.5,0.4706,0.5556,0.5556,0.5,0.5846,0.5,0.5684,0.6023,0.5,0.4854,0.5,0.5475,0.5417,0.5221,0.5397,0.5,0.5,0.5,0.5,0.5915,0.5224,0.4903,0.5,0.4286,0.5769,0.5
90,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
91,0.475,0.5,0.5102,0.4151,0.5,0.5,0.4516,0.4151,0.5897,0.4598,0.5,0.5079,0.5,0.5,0.3793,0.5,0.5238,0.3906,0.6047,0.3738,0.5,0.5,0.5,0.5,0.5,0.3939,0.4897,0.5,0.3556,0.5,0.5
92,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
98,0.425,0.5,0.4559,0.4412,0.5,0.5,0.6579,0.4762,0.4359,0.5342,0.5,0.5854,0.4062,0.5,0.4151,0.5,0.4839,0.62,0.5,0.48,0.5,0.5,0.5,0.5,0.5769,0.5,0.4167,0.5,0.3333,0.5,0.5
99,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5517,0.5556,0.5,0.68,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
102,0.5,0.5,0.4286,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7143,0.5,0.5,0.5,0.5
103,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5333,0.5,0.5,0.5,0.5,0.4688,0.5,0.4688,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5946,0.5,0.5,0.5,0.5
104,0.5155,0.5,0.47,0.5567,0.5,0.5476,0.6,0.4,0.4334,0.5411,0.5455,0.5169,0.3649,0.5,0.4746,0.5,0.4857,0.5985,0.3968,0.4474,0.275,0.5,0.5,0.4062,0.4127,0.4944,0.5318,0.5,0.4941,0.3243,0.5
105,0.5172,0.5,0.5303,0.5,0.5,0.5,0.5,0.4688,0.36,0.5128,0.5,0.4,0.5,0.5,0.4909,0.5,0.4444,0.3095,0.4167,0.3846,0.5,0.5,0.5,0.5,0.4667,0.5172,0.4699,0.5,0.5,0.5,0.5
106,0.6129,0.5,0.5849,0.5,0.5,0.5,0.5,0.52,0.566,0.4286,0.5,0.5,0.5,0.5,0.5778,0.5,0.5574,0.5882,0.5,0.5167,0.5,0.5,0.5,0.5,0.48,0.5,0.4079,0.5,0.4409,0.5,0.5
107,0.4286,0.5,0.6098,0.4,0.5,0.5,0.5,0.5,0.4,0.3929,0.5,0.6296,0.5,0.5,0.551,0.5,0.5294,0.5,0.5,0.4348,0.5,0.5,0.5,0.5,0.5,0.5,0.5818,0.5,0.5,0.5,0.5
110,0.4,0.5,0.5512,0.5075,0.5,0.4194,0.5122,0.3818,0.557,0.5217,0.5,0.5366,0.4694,0.5,0.4857,0.5,0.5125,0.5424,0.7143,0.4844,0.5,0.5,0.5,0.5,0.5,0.4906,0.4716,0.5,0.3571,0.3448,0.5
111,0.4651,0.5,0.5337,0.4571,0.5,0.5556,0.5,0.5238,0.5146,0.5138,0.5,0.5204,0.5258,0.5,0.5,0.5,0.548,0.5385,0.5593,0.5556,0.5,0.5,0.5,0.5,0.5795,0.5217,0.497,0.5,0.3908,0.6765,0.5
112,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6552,0.5,0.5,0.5,0.5
113,0.5,0.5,0.6154,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5957,0.5,0.5385,0.5,0.5,0.525,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.5,0.5,0.5,0.5
114,0.5217,0.5,0.5465,0.4878,0.5,0.3846,0.4286,0.6275,0.5,0.6066,0.5,0.4833,0.5,0.5,0.4203,0.5,0.5169,0.537,0.5745,0.4362,0.5,0.5,0.5,0.5,0.3871,0.7045,0.4222,0.5,0.4286,0.5,0.5
115,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5278,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.5,0.5,0.5,0.5
117,0.5385,0.5,0.5857,0.4902,0.5,0.5667,0.3704,0.4889,0.4154,0.5,0.5,0.5476,0.32,0.5,0.4862,0.5,0.5379,0.4559,0.3667,0.5152,0.3214,0.5,0.5,0.5,0.6,0.5882,0.4481,0.5,0.4828,0.5,0.5
119,0.5,0.5,0.5385,0.5,0.5,0.5,0.5,0.5,0.4571,0.5,0.5,0.5,0.5,0.5,0.4848,0.5,0.5192,0.5,0.5,0.4783,0.5,0.5,0.5,0.5,0.5,0.5,0.4848,0.5,0.5,0.5,0.5
120,0.5745,0.5,0.6053,0.5,0.5,0.5,0.5,0.4643,0.6,0.5692,0.5,0.4375,0.5,0.5,0.4545,0.5,0.6,0.5435,0.3871,0.4462,0.5,0.5,0.5,0.5,0.5,0.5,0.3506,0.5,0.5,0.5,0.5
121,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
122,0.5,0.5,0.5435,0.425,0.5,0.44,0.5,0.5,0.4103,0.5,0.5,0.5484,0.4815,0.5,0.5745,0.5,0.5577,0.6757,0.56,0.4857,0.5,0.5,0.5,0.5,0.5,0.5,0.5641,0.5,0.4828,0.5,0.5
126,0.5441,0.5,0.5741,0.6786,0.5,0.5,0.5455,0.5211,0.5351,0.5506,0.5,0.6957,0.4643,0.5,0.5253,0.5,0.479,0.4848,0.58,0.4553,0.5,0.5,0.5,0.5,0.2778,0.5714,0.503,0.5,0.5,0.5,0.5
